"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","2821","645","1739","447","1739","447","1182","276","557","291","0","12","1082","414",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","2215","410","1288","259","1288","259","941","223","347","156","0","12","927","284",
"1400000US17031550100","Census Tract 5501, Cook County, Illinois","5334","744","2946","558","2946","558","2600","536","346","223","0","17","2388","440",
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","2127","464","1250","343","1250","343","1179","339","71","59","0","12","877","167",
"1400000US17031560100","Census Tract 5601, Cook County, Illinois","1089","227","516","140","516","140","475","137","41","20","0","12","573","165",
"1400000US17031560200","Census Tract 5602, Cook County, Illinois","1226","183","735","166","735","166","532","133","203","130","0","12","491","101",
"1400000US17031560300","Census Tract 5603, Cook County, Illinois","2465","431","1427","322","1427","322","1266","322","161","67","0","12","1038","223",
"1400000US17031560400","Census Tract 5604, Cook County, Illinois","1211","180","756","189","756","189","673","188","83","57","0","12","455","134",
"1400000US17031560700","Census Tract 5607, Cook County, Illinois","2847","405","1994","345","1994","345","1778","301","216","117","0","12","853","204",
"1400000US17031560800","Census Tract 5608, Cook County, Illinois","4097","633","2781","350","2781","350","2563","349","218","190","0","17","1316","427",
"1400000US17031560900","Census Tract 5609, Cook County, Illinois","4393","553","2967","396","2967","396","2800","408","167","88","0","17","1426","305",
"1400000US17031561000","Census Tract 5610, Cook County, Illinois","4942","828","3165","700","3165","700","3119","702","46","41","0","17","1777","487",
"1400000US17031561100","Census Tract 5611, Cook County, Illinois","4522","485","3214","467","3214","467","3043","445","171","82","0","17","1308","308",
"1400000US17031570100","Census Tract 5701, Cook County, Illinois","1023","162","723","162","723","162","675","156","48","32","0","12","300","103",
"1400000US17031570200","Census Tract 5702, Cook County, Illinois","1864","318","1268","281","1268","281","1219","284","49","50","0","12","596","107",
"1400000US17031570300","Census Tract 5703, Cook County, Illinois","4199","870","2470","434","2470","434","2279","412","191","110","0","17","1729","525",
"1400000US17031570400","Census Tract 5704, Cook County, Illinois","1347","330","896","268","896","268","832","259","64","42","0","12","451","149",
"1400000US17031570500","Census Tract 5705, Cook County, Illinois","2043","451","1145","351","1145","351","946","261","199","170","0","12","898","227",
"1400000US17031580100","Census Tract 5801, Cook County, Illinois","2107","371","1310","267","1310","267","1034","189","276","240","0","12","797","188",
"1400000US17031580200","Census Tract 5802, Cook County, Illinois","2274","428","1384","250","1384","250","1285","238","99","60","0","12","890","254",
"1400000US17031580300","Census Tract 5803, Cook County, Illinois","2027","499","1367","396","1367","396","1231","390","136","89","0","12","660","181",
"1400000US17031580400","Census Tract 5804, Cook County, Illinois","3707","584","2475","480","2475","480","2310","485","165","83","0","12","1232","346",
"1400000US17031580501","Census Tract 5805.01, Cook County, Illinois","3490","553","2226","481","2226","481","2017","448","209","95","0","12","1264","269",
"1400000US17031580502","Census Tract 5805.02, Cook County, Illinois","3754","608","2528","511","2528","511","2298","473","230","111","0","17","1226","244",
"1400000US17031580600","Census Tract 5806, Cook County, Illinois","3655","783","2170","363","2170","363","1843","345","327","143","0","12","1485","511",
"1400000US17031580700","Census Tract 5807, Cook County, Illinois","4401","728","2688","594","2670","593","2180","462","490","351","18","28","1713","337",
"1400000US17031580800","Census Tract 5808, Cook County, Illinois","1751","386","1126","210","1126","210","1009","198","117","98","0","12","625","225",
"1400000US17031590500","Census Tract 5905, Cook County, Illinois","1665","195","925","151","925","151","867","151","58","38","0","12","740","142",
"1400000US17031590600","Census Tract 5906, Cook County, Illinois","2837","480","2146","456","2146","456","2052","454","94","68","0","12","691","183",
"1400000US17031590700","Census Tract 5907, Cook County, Illinois","2517","660","1845","466","1845","466","1747","466","98","64","0","12","672","234",
"1400000US17031600400","Census Tract 6004, Cook County, Illinois","3409","667","2270","624","2270","624","2017","595","253","119","0","12","1139","244",
"1400000US17031600600","Census Tract 6006, Cook County, Illinois","2553","549","1454","311","1454","311","1347","306","107","67","0","12","1099","333",
"1400000US17031600700","Census Tract 6007, Cook County, Illinois","2337","411","1426","344","1426","344","1310","362","116","59","0","12","911","267",
"1400000US17031600900","Census Tract 6009, Cook County, Illinois","2901","441","2071","359","2071","359","1922","331","149","97","0","12","830","315",
"1400000US17031610300","Census Tract 6103, Cook County, Illinois","4147","746","2834","644","2834","644","2353","396","481","365","0","17","1313","357",
"1400000US17031610400","Census Tract 6104, Cook County, Illinois","1158","241","888","199","888","199","714","154","174","116","0","12","270","86",
"1400000US17031610800","Census Tract 6108, Cook County, Illinois","1155","217","805","184","805","184","691","167","114","69","0","12","350","102",
"1400000US17031611200","Census Tract 6112, Cook County, Illinois","1742","339","1103","239","1103","239","1011","218","92","53","0","12","639","171",
"1400000US17031611300","Census Tract 6113, Cook County, Illinois","2025","562","1147","339","1147","339","897","310","250","105","0","12","878","311",
"1400000US17031611400","Census Tract 6114, Cook County, Illinois","2251","608","1350","461","1350","461","1149","415","201","120","0","12","901","281",
"1400000US17031611500","Census Tract 6115, Cook County, Illinois","2243","343","1199","202","1199","202","1030","181","169","95","0","12","1044","247",
"1400000US17031611600","Census Tract 6116, Cook County, Illinois","1154","347","778","286","778","286","570","190","208","138","0","12","376","128",
"1400000US17031611700","Census Tract 6117, Cook County, Illinois","1553","564","1066","543","1066","543","910","542","156","69","0","12","487","152",
"1400000US17031611800","Census Tract 6118, Cook County, Illinois","1957","532","1258","452","1258","452","949","338","309","221","0","12","699","258",
"1400000US17031611900","Census Tract 6119, Cook County, Illinois","1144","244","648","187","648","187","545","173","103","94","0","12","496","151",
"1400000US17031612000","Census Tract 6120, Cook County, Illinois","947","227","601","176","601","176","447","172","154","76","0","12","346","113",
"1400000US17031612100","Census Tract 6121, Cook County, Illinois","743","266","369","123","369","123","277","86","92","59","0","12","374","178",
"1400000US17031612200","Census Tract 6122, Cook County, Illinois","2504","318","1450","236","1450","236","1152","203","298","104","0","12","1054","209",
"1400000US17031620100","Census Tract 6201, Cook County, Illinois","3630","925","2499","680","2499","680","2245","601","254","123","0","12","1131","302",
"1400000US17031620200","Census Tract 6202, Cook County, Illinois","1565","258","1105","186","1105","186","968","140","137","82","0","12","460","142",
"1400000US17031620300","Census Tract 6203, Cook County, Illinois","5586","940","3349","529","3349","529","3011","516","338","145","0","17","2237","671",
"1400000US17031620400","Census Tract 6204, Cook County, Illinois","3217","410","2242","345","2242","345","2083","341","159","111","0","12","975","257",
"1400000US17031630300","Census Tract 6303, Cook County, Illinois","4229","950","2296","541","2296","541","1871","476","425","166","0","17","1933","546",
"1400000US17031630400","Census Tract 6304, Cook County, Illinois","4289","686","2834","554","2834","554","2070","386","764","290","0","17","1455","300",
"1400000US17031630500","Census Tract 6305, Cook County, Illinois","4229","616","2483","319","2483","319","2268","286","215","117","0","17","1746","528",
"1400000US17031630600","Census Tract 6306, Cook County, Illinois","2002","309","1311","279","1302","279","1122","263","180","72","9","13","691","136",
"1400000US17031630800","Census Tract 6308, Cook County, Illinois","4664","925","3158","754","3158","754","2663","638","495","218","0","17","1506","325",
"1400000US17031630900","Census Tract 6309, Cook County, Illinois","3273","601","1732","370","1732","370","1444","327","288","143","0","12","1541","420",
"1400000US17031640100","Census Tract 6401, Cook County, Illinois","1242","321","805","232","805","232","755","223","50","51","0","12","437","150",
"1400000US17031640300","Census Tract 6403, Cook County, Illinois","5045","1259","3455","969","3455","969","2861","470","594","583","0","17","1590","394",
"1400000US17031640400","Census Tract 6404, Cook County, Illinois","2520","688","1625","665","1625","665","1532","655","93","94","0","12","895","214",
"1400000US17031640500","Census Tract 6405, Cook County, Illinois","3209","595","2103","362","2103","362","2040","348","63","65","0","12","1106","388",
"1400000US17031640600","Census Tract 6406, Cook County, Illinois","3239","440","2089","347","2089","347","1772","322","317","122","0","12","1150","287",
"1400000US17031640700","Census Tract 6407, Cook County, Illinois","2353","388","1355","271","1355","271","1248","264","107","66","0","12","998","186",
"1400000US17031640800","Census Tract 6408, Cook County, Illinois","1278","145","884","138","884","138","802","143","82","45","0","12","394","90",
"1400000US17031650100","Census Tract 6501, Cook County, Illinois","3295","657","2017","391","2017","391","1822","373","195","89","0","12","1278","507",
"1400000US17031650200","Census Tract 6502, Cook County, Illinois","5309","911","3530","843","3530","843","3139","773","391","224","0","17","1779","436",
"1400000US17031650301","Census Tract 6503.01, Cook County, Illinois","3510","561","2393","493","2393","493","2165","461","228","157","0","12","1117","218",
"1400000US17031650302","Census Tract 6503.02, Cook County, Illinois","3431","732","2234","570","2234","570","1993","529","241","110","0","12","1197","284",
"1400000US17031650400","Census Tract 6504, Cook County, Illinois","4689","731","2808","464","2808","464","2378","353","430","196","0","17","1881","485",
"1400000US17031650500","Census Tract 6505, Cook County, Illinois","3508","589","2461","445","2461","445","2352","435","109","87","0","12","1047","247",
"1400000US17031660301","Census Tract 6603.01, Cook County, Illinois","1141","311","589","154","589","154","469","147","120","53","0","12","552","203",
"1400000US17031660302","Census Tract 6603.02, Cook County, Illinois","3708","667","2358","495","2358","495","1947","442","411","158","0","12","1350","378",
"1400000US17031660400","Census Tract 6604, Cook County, Illinois","3799","518","2479","433","2479","433","2159","421","320","134","0","17","1320","237",
"1400000US17031660500","Census Tract 6605, Cook County, Illinois","3367","604","1964","509","1964","509","1652","408","312","178","0","12","1403","304",
"1400000US17031660600","Census Tract 6606, Cook County, Illinois","3804","632","2339","489","2326","491","1859","473","467","159","13","22","1465","332",
"1400000US17031660700","Census Tract 6607, Cook County, Illinois","1287","274","534","153","534","153","394","107","140","73","0","12","753","218",
"1400000US17031660800","Census Tract 6608, Cook County, Illinois","4114","829","2760","672","2760","672","2436","640","324","155","0","17","1354","381",
"1400000US17031660900","Census Tract 6609, Cook County, Illinois","3398","559","2121","488","2121","488","1754","460","367","147","0","12","1277","257",
